YEAR,DATE,SITE,DEPTH,REP,TAXA,SIZE,Count,FRACTION_SORTED,SOURCE
1989,1989-09-29,Fern 1,10,5,Crabs,1.36,4,0.0625,SPLITS
1989,1989-09-29,Fern 1,10,6,Crabs,NA,4,0.0625,SPLITS
1989,1989-09-29,Fern 1,10,7,Crabs,NA,4,0.015625,SPLITS
1989,1989-09-29,Fern 1,10,8,Crabs,1.76,4,0.125,SPLITS
1989,1989-09-29,Fern 1,10,9,Crabs,1.6,4,0.03125,SPLITS
1989,1989-09-29,Fern 1,10,10,Crabs,NA,4,0.03125,SPLITS
1989,1989-09-29,FRYS 1,10,1,Crabs,NA,4,0.03125,SPLITS
1989,1989-09-29,FRYS 1,10,2,Crabs,NA,4,0.03125,SPLITS
1989,1989-09-29,FRYS 1,10,3,Crabs,2.16,4,0.0625,SPLITS
1989,1989-09-29,FRYS 1,10,4,Crabs,NA,4,0.03125,SPLITS
1989,1989-09-29,FRYS 1,10,5,Crabs,NA,4,0.0625,SPLITS
1989,1989-09-29,FRYS 1,10,6,Crabs,NA,4,0.0625,SPLITS
1989,1989-09-29,FRYS 1,10,7,Crabs,NA,4,0.03125,SPLITS
1989,1989-09-29,FRYS 1,10,8,Crabs,NA,4,0.0625,SPLITS
1989,1989-09-29,FRYS 1,10,9,Crabs,NA,4,0.015625,SPLITS
1989,1989-09-29,FRYS 1,10,10,Crabs,NA,4,0.125,SPLITS
1989,1989-09-29,FRYS 3,10,1,Crabs,NA,4,0.0625,SPLITS
1989,1989-09-29,FRYS 3,10,2,Crabs,NA,4,0.015625,SPLITS
1989,1989-09-29,FRYS 3,10,3,Crabs,NA,4,0.03125,SPLITS
1989,1989-09-29,FRYS 3,10,4,Crabs,NA,4,0.015625,SPLITS
1989,1989-09-29,FRYS 3,10,5,Crabs,NA,4,0.015625,SPLITS
1989,1989-09-29,FRYS 3,10,6,Crabs,NA,4,0.03125,SPLITS
1989,1989-09-29,FRYS 3,10,7,Crabs,NA,4,0.03125,SPLITS
1989,1989-09-29,FRYS 3,10,8,Crabs,1.26,4,0.0625,SPLITS
1989,1989-09-29,FRYS 3,10,9,Crabs,2.48,4,0.03125,SPLITS
1989,1989-09-29,FRYS 3,10,10,Crabs,NA,4,0.03125,SPLITS
1990,1990-04-07,BC 2,10,1,Crabs,NA,4,0.03125,SPLITS
1990,1990-04-07,BC 2,10,2,Crabs,NA,4,0.00390625,SPLITS
1990,1990-04-07,BC 2,10,3,Crabs,NA,4,0.0078125,SPLITS
1990,1990-04-07,BC 2,10,4,Crabs,NA,4,0.00390625,SPLITS
1990,1990-04-07,BC 2,10,5,Crabs,NA,4,0.0078125,SPLITS
1990,1990-04-07,BC 2,10,6,Crabs,NA,4,0.0078125,SPLITS
1990,1990-04-07,BC 2,10,7,Crabs,NA,4,0.0078125,SPLITS
1990,1990-04-07,BC 2,10,8,Crabs,NA,4,0.001953125,SPLITS
1990,1990-04-07,BC 2,10,9,Crabs,NA,4,0.00390625,SPLITS
1990,1990-04-07,BC 2,10,10,Crabs,NA,4,0.001953125,SPLITS
1990,1990-04-07,BC Point,10,1,Crabs,NA,4,0.0078125,SPLITS
1990,1990-04-07,BC Point,10,2,Crabs,NA,4,0.00390625,SPLITS
1990,1990-04-07,BC Point,10,3,Crabs,NA,4,0.00390625,SPLITS
1990,1990-04-07,BC Point,10,4,Crabs,NA,4,0.00390625,SPLITS
1990,1990-04-07,BC Point,10,5,Crabs,NA,4,0.0078125,SPLITS
1990,1990-04-07,BC Point,10,6,Crabs,NA,4,0.015625,SPLITS
1990,1990-04-07,BC Point,10,7,Crabs,NA,4,0.0078125,SPLITS
1990,1990-04-07,BC Point,10,8,Crabs,NA,4,0.00390625,SPLITS
1990,1990-04-07,BC Point,10,9,Crabs,NA,4,0.001953125,SPLITS
1990,1990-04-07,BC Point,10,10,Crabs,NA,4,0.00390625,SPLITS
1990,1990-04-07,FRYS 1,10,1,Crabs,NA,4,0.0078125,SPLITS
1990,1990-04-07,FRYS 1,10,2,Crabs,NA,4,0.015625,SPLITS
1990,1990-04-07,FRYS 1,10,3,Crabs,NA,4,0.0078125,SPLITS
1990,1990-04-07,FRYS 1,10,4,Crabs,NA,4,0.0078125,SPLITS
1990,1990-04-07,FRYS 1,10,5,Crabs,NA,4,0.0078125,SPLITS
1990,1990-04-07,FRYS 1,10,6,Crabs,NA,4,0.015625,SPLITS
1990,1990-04-07,FRYS 1,10,7,Crabs,NA,4,0.0078125,SPLITS
1990,1990-04-07,FRYS 1,10,8,Crabs,NA,4,0.03125,SPLITS
1990,1990-04-07,FRYS 1,10,9,Crabs,NA,4,0.03125,SPLITS
1990,1990-04-07,FRYS 1,10,10,Crabs,NA,4,0.03125,SPLITS
1990,1990-04-08,BC 1,10,1,Crabs,NA,4,0.015625,SPLITS
1990,1990-04-08,BC 1,10,2,Crabs,NA,4,0.00390625,SPLITS
1990,1990-04-08,BC 1,10,3,Crabs,NA,4,0.001953125,SPLITS
1990,1990-04-08,BC 1,10,4,Crabs,NA,4,0.00390625,SPLITS
1990,1990-04-08,BC 1,10,5,Crabs,NA,4,0.00390625,SPLITS
1990,1990-04-08,BC 1,10,6,Crabs,NA,4,0.015625,SPLITS
1990,1990-04-08,BC 1,10,7,Crabs,NA,4,0.03125,SPLITS
1990,1990-04-08,BC 1,10,8,Crabs,NA,4,0.0078125,SPLITS
1990,1990-04-08,BC 1,10,9,Crabs,NA,4,0.000976563,SPLITS
1990,1990-04-08,BC 1,10,10,Crabs,NA,4,0.001953125,SPLITS
1990,1990-04-08,Fern 1,10,2,Crabs,NA,4,0.001953125,SPLITS
1990,1990-04-08,Fern 1,10,3,Crabs,NA,4,0.00390625,SPLITS
1990,1990-04-08,Fern 1,10,4,Crabs,NA,4,0.00390625,SPLITS
1990,1990-04-08,Fern 1,10,5,Crabs,NA,4,0.00390625,SPLITS
1990,1990-04-08,Fern 1,10,6,Crabs,NA,4,0.001953125,SPLITS
1990,1990-04-08,Fern 1,10,7,Crabs,NA,4,0.000976563,SPLITS
1990,1990-04-08,Fern 1,10,8,Crabs,NA,4,0.00390625,SPLITS
1990,1990-04-08,Fern 1,10,9,Crabs,NA,4,0.00390625,SPLITS
1990,1990-04-08,Fern 1,10,10,Crabs,NA,4,0.0078125,SPLITS
1990,1990-04-08,Fern 1,10,1,Crabs,NA,4,0.00390625,SPLITS
1990,1990-04-08,FRYS 3,10,1,Crabs,NA,4,0.015625,SPLITS
1990,1990-04-08,FRYS 3,10,2,Crabs,NA,4,0.0078125,SPLITS
1990,1990-04-08,FRYS 3,10,3,Crabs,NA,4,0.03125,SPLITS
1990,1990-04-08,FRYS 3,10,4,Crabs,NA,4,0.00390625,SPLITS
1990,1990-04-08,FRYS 3,10,5,Crabs,NA,4,0.03125,SPLITS
1990,1990-04-08,FRYS 3,10,6,Crabs,NA,4,0.0078125,SPLITS
1990,1990-04-08,FRYS 3,10,7,Crabs,NA,4,0.015625,SPLITS
1990,1990-04-08,FRYS 3,10,8,Crabs,NA,4,0.0078125,SPLITS
1990,1990-04-08,FRYS 3,10,9,Crabs,NA,4,0.03125,SPLITS
1990,1990-04-08,FRYS 3,10,10,Crabs,NA,4,0.0078125,SPLITS
1993,1993-11-16,Twin W,10,1,Crabs,NA,4,0.03125,SPLITS
1993,1993-11-16,Twin W,10,2,Crabs,NA,4,0.125,SPLITS
1993,1993-11-16,Twin W,10,3,Crabs,NA,4,0.5,SPLITS
1993,1993-11-16,Twin W,10,4,Crabs,NA,4,0.5,SPLITS
1993,1993-11-16,Twin W,10,5,Crabs,NA,4,0.25,SPLITS
1993,1993-11-16,Twin W,10,5,Crabs,NA,4,0.25,SPLITS
1993,1993-11-16,Twin W,10,6,Crabs,NA,4,0.03125,SPLITS
1993,1993-11-16,Twin W,10,7,Crabs,NA,4,0.125,SPLITS
1993,1993-11-16,Twin W,10,8,Crabs,NA,4,0.25,SPLITS
1993,1993-11-16,Twin W,10,9,Crabs,NA,4,0.125,SPLITS
1993,1993-11-16,Twin W,10,10,Crabs,NA,4,0.125,SPLITS
1993,1993-11-16,Twin W,20,1,Crabs,NA,4,1,SPLITS
1993,1993-11-16,Twin W,20,2,Crabs,NA,4,0.25,SPLITS
1993,1993-11-16,Twin W,20,2,Crabs,NA,4,0.25,SPLITS
1993,1993-11-16,Twin W,20,3,Crabs,NA,4,0.125,SPLITS
1993,1993-11-16,Twin W,20,3,Crabs,NA,4,0.125,SPLITS
1993,1993-11-16,Twin W,20,4,Crabs,37,4,0.125,SPLITS
1993,1993-11-16,Twin W,20,5,Crabs,NA,4,0.5,SPLITS
1993,1993-11-16,Twin W,20,6,Crabs,NA,4,1,SPLITS
1993,1993-11-16,Twin W,20,7,Crabs,NA,4,0.25,SPLITS
1993,1993-11-16,Twin W,20,8,Crabs,61,4,0.5,SPLITS
1993,1993-11-16,Twin W,20,9,Crabs,NA,4,0.125,SPLITS
1993,1993-11-16,Twin W,20,10,Crabs,NA,4,0.125,SPLITS
1993,1993-11-16,Twin W,30,1,Crabs,NA,4,1,SPLITS
1993,1993-11-16,Twin W,30,2,Crabs,78,4,1,SPLITS
1993,1993-11-16,Twin W,30,3,Crabs,NA,4,0.5,SPLITS
1993,1993-11-16,Twin W,30,4,Crabs,NA,4,1,SPLITS
1993,1993-11-16,Twin W,30,5,Crabs,NA,4,0.25,SPLITS
1993,1993-11-16,Twin W,30,6,Crabs,NA,4,0.5,SPLITS
1993,1993-11-16,Twin W,30,7,Crabs,NA,4,0.5,SPLITS
1993,1993-11-16,Twin W,30,8,Crabs,30,4,0.5,SPLITS
1993,1993-11-16,Twin W,30,9,Crabs,NA,4,0.25,SPLITS
1993,1993-11-16,Twin W,30,10,Crabs,115,4,0.25,SPLITS
1993,1993-11-17,BC 1,10,1,Crabs,NA,4,0.5,SPLITS
1993,1993-11-17,BC 1,10,2,Crabs,NA,4,0.0625,SPLITS
1993,1993-11-17,BC 1,10,3,Crabs,NA,4,0.0625,SPLITS
1993,1993-11-17,BC 1,10,4,Crabs,50,4,0.25,SPLITS
1993,1993-11-17,BC 1,10,5,Crabs,NA,4,0.125,SPLITS
1993,1993-11-17,BC 1,10,6,Crabs,NA,4,0.5,SPLITS
1993,1993-11-17,BC 1,10,7,Crabs,NA,4,0.125,SPLITS
1993,1993-11-17,BC 1,10,8,Crabs,NA,4,0.125,SPLITS
1993,1993-11-17,BC 1,10,8,Crabs,NA,4,0.125,SPLITS
1993,1993-11-17,BC 1,10,9,Crabs,NA,4,0.0625,SPLITS
1993,1993-11-17,BC 1,10,10,Crabs,NA,4,0.125,SPLITS
1993,1993-11-17,BC 1,20,1,Crabs,NA,4,0.125,SPLITS
1993,1993-11-17,BC 1,20,2,Crabs,NA,4,1,SPLITS
1993,1993-11-17,BC 1,20,3,Crabs,NA,4,0.5,SPLITS
1993,1993-11-17,BC 1,20,4,Crabs,NA,4,0.125,SPLITS
1993,1993-11-17,BC 1,20,5,Crabs,NA,4,0.25,SPLITS
1993,1993-11-17,BC 1,20,6,Crabs,NA,4,1,SPLITS
1993,1993-11-17,BC 1,20,7,Crabs,NA,4,0.5,SPLITS
1993,1993-11-17,BC 1,20,8,Crabs,NA,4,1,SPLITS
1993,1993-11-17,BC 1,20,9,Crabs,NA,4,0.25,SPLITS
1993,1993-11-17,BC 1,20,10,Crabs,NA,4,0.5,SPLITS
1993,1993-11-17,BC 1,30,1,Crabs,NA,4,0.5,SPLITS
1993,1993-11-17,BC 1,30,2,Crabs,NA,4,0.5,SPLITS
1993,1993-11-17,BC 1,30,3,Crabs,NA,4,0.25,SPLITS
1993,1993-11-17,BC 1,30,4,Crabs,NA,4,1,SPLITS
1993,1993-11-17,BC 1,30,5,Crabs,NA,4,1,SPLITS
1993,1993-11-17,BC 1,30,6,Crabs,NA,4,1,SPLITS
1993,1993-11-17,BC 1,30,7,Crabs,NA,4,0.25,SPLITS
1993,1993-11-17,BC 1,30,8,Crabs,NA,4,1,SPLITS
1993,1993-11-17,BC 1,30,9,Crabs,NA,4,1,SPLITS
1993,1993-11-17,BC 1,30,10,Crabs,64,4,1,SPLITS
1993,1993-11-18,Diablo,10,1,Crabs,NA,4,0.25,SPLITS
1993,1993-11-18,Diablo,10,2,Crabs,NA,4,0.5,SPLITS
1993,1993-11-18,Diablo,10,3,Crabs,NA,4,1,SPLITS
1993,1993-11-18,Diablo,10,4,Crabs,NA,4,0.0625,SPLITS
1993,1993-11-18,Diablo,10,5,Crabs,NA,4,0.0625,SPLITS
1993,1993-11-18,Diablo,10,6,Crabs,NA,4,0.5,SPLITS
1993,1993-11-18,Diablo,10,7,Crabs,NA,4,0.0625,SPLITS
1993,1993-11-18,Diablo,10,8,Crabs,NA,4,0.0625,SPLITS
1993,1993-11-18,Diablo,10,9,Crabs,NA,4,0.0625,SPLITS
1993,1993-11-18,Diablo,10,10,Crabs,NA,4,0.125,SPLITS
1993,1993-11-18,Diablo,20,1,Crabs,NA,4,0.5,SPLITS
1993,1993-11-18,Diablo,20,2,Crabs,NA,4,0.5,SPLITS
1993,1993-11-18,Diablo,20,3,Crabs,NA,4,0.5,SPLITS
1993,1993-11-18,Diablo,20,3,Crabs,NA,4,0.5,SPLITS
1993,1993-11-18,Diablo,20,4,Crabs,NA,4,1,SPLITS
1993,1993-11-18,Diablo,20,5,Crabs,41,4,0.25,SPLITS
1993,1993-11-18,Diablo,20,6,Crabs,NA,4,0.25,SPLITS
1993,1993-11-18,Diablo,20,7,Crabs,NA,4,0.25,SPLITS
1993,1993-11-18,Diablo,20,8,Crabs,NA,4,0.125,SPLITS
1993,1993-11-18,Diablo,20,9,Crabs,NA,4,0.125,SPLITS
1993,1993-11-18,Diablo,20,9,Crabs,NA,4,0.125,SPLITS
1993,1993-11-18,Diablo,20,10,Crabs,NA,4,0.25,SPLITS
1993,1993-11-18,Diablo,30,1,Crabs,NA,4,0.125,SPLITS
1993,1993-11-18,Diablo,30,2,Crabs,NA,4,1,SPLITS
1993,1993-11-18,Diablo,30,3,Crabs,NA,4,0.125,SPLITS
1993,1993-11-18,Diablo,30,4,Crabs,NA,4,0.5,SPLITS
1993,1993-11-18,Diablo,30,5,Crabs,NA,4,0.25,SPLITS
1993,1993-11-18,Diablo,30,6,Crabs,NA,4,0.125,SPLITS
1993,1993-11-18,Diablo,30,7,Crabs,31,4,0.25,SPLITS
1993,1993-11-18,Diablo,30,8,Crabs,NA,4,0.5,SPLITS
1993,1993-11-18,Diablo,30,9,Crabs,NA,4,0.5,SPLITS
1993,1993-11-18,Diablo,30,10,Crabs,NA,4,0.5,SPLITS
1994,1994-12-16,BC 1,10,1,Crabs,NA,4,1,SPLITS
1994,1994-12-16,BC 1,10,2,Crabs,18,4,1,SPLITS
1994,1994-12-16,BC 1,10,3,Crabs,26,4,1,SPLITS
1994,1994-12-16,BC 1,10,4,Crabs,NA,4,1,SPLITS
1994,1994-12-16,BC 1,10,5,Crabs,NA,4,0.25,SPLITS
1994,1994-12-16,BC 1,10,6,Crabs,65,4,0.125,SPLITS
1994,1994-12-16,BC 1,10,7,Crabs,20,4,0.5,SPLITS
1994,1994-12-16,BC 1,10,8,Crabs,NA,4,1,SPLITS
1994,1994-12-16,BC 1,10,9,Crabs,39,4,0.0625,SPLITS
1994,1994-12-16,BC 1,10,10,Crabs,NA,4,0.5,SPLITS
1994,1994-12-16,BC 1,20,1,Crabs,18,4,1,SPLITS
1994,1994-12-16,BC 1,20,2,Crabs,NA,4,1,SPLITS
1994,1994-12-16,BC 1,20,3,Crabs,20,4,1,SPLITS
1994,1994-12-16,BC 1,20,4,Crabs,NA,4,1,SPLITS
1994,1994-12-16,BC 1,20,5,Crabs,NA,4,1,SPLITS
1994,1994-12-16,BC 1,20,6,Crabs,NA,4,1,SPLITS
1994,1994-12-16,BC 1,20,7,Crabs,NA,4,1,SPLITS
1994,1994-12-16,BC 1,20,8,Crabs,NA,4,0.25,SPLITS
1994,1994-12-16,BC 1,20,9,Crabs,42,4,1,SPLITS
1994,1994-12-16,BC 1,20,10,Crabs,NA,4,0.125,SPLITS
1994,1994-12-16,BC 1,30,1,Crabs,NA,4,1,SPLITS
1994,1994-12-16,BC 1,30,2,Crabs,NA,4,1,SPLITS
1994,1994-12-16,BC 1,30,3,Crabs,NA,4,1,SPLITS
1994,1994-12-16,BC 1,30,4,Crabs,NA,4,1,SPLITS
1994,1994-12-16,BC 1,30,5,Crabs,25,4,1,SPLITS
1994,1994-12-16,BC 1,30,6,Crabs,NA,4,1,SPLITS
1994,1994-12-16,BC 1,30,7,Crabs,NA,4,1,SPLITS
1994,1994-12-16,BC 1,30,8,Crabs,NA,4,1,SPLITS
1994,1994-12-16,BC 1,30,9,Crabs,NA,4,1,SPLITS
1994,1994-12-16,BC 1,30,10,Crabs,NA,4,1,SPLITS
1995,1995-11-07,BC 1,10,1,Crabs,NA,4,0.125,SPLITS
1995,1995-11-07,BC 1,10,2,Crabs,NA,4,0.25,SPLITS
1995,1995-11-07,BC 1,10,3,Crabs,NA,4,0.25,SPLITS
1995,1995-11-07,BC 1,10,4,Crabs,NA,4,0.0625,SPLITS
1995,1995-11-07,BC 1,10,5,Crabs,NA,4,0.125,SPLITS
1995,1995-11-07,BC 1,10,6,Crabs,NA,4,0.015625,SPLITS
1995,1995-11-07,BC 1,10,7,Crabs,NA,4,0.5,SPLITS
1995,1995-11-07,BC 1,10,8,Crabs,NA,4,1,SPLITS
1995,1995-11-07,BC 1,10,9,Crabs,NA,4,0.0625,SPLITS
1995,1995-11-07,BC 1,10,10,Crabs,NA,4,0.25,SPLITS
1995,1995-11-07,BC 1,20,1,Crabs,19,4,1,SPLITS
1995,1995-11-07,BC 1,20,2,Crabs,NA,4,0.5,SPLITS
1995,1995-11-07,BC 1,20,3,Crabs,NA,4,0.03125,SPLITS
1995,1995-11-07,BC 1,20,4,Crabs,NA,4,0.25,SPLITS
1995,1995-11-07,BC 1,20,5,Crabs,NA,4,0.125,SPLITS
1995,1995-11-07,BC 1,20,6,Crabs,NA,4,0.03125,SPLITS
1995,1995-11-07,BC 1,20,7,Crabs,24,4,1,SPLITS
1995,1995-11-07,BC 1,20,8,Crabs,NA,4,0.0625,SPLITS
1995,1995-11-07,BC 1,20,9,Crabs,26,4,0.5,SPLITS
1995,1995-11-07,BC 1,20,10,Crabs,NA,4,0.125,SPLITS
1995,1995-11-07,BC 1,30,1,Crabs,NA,4,1,SPLITS
1995,1995-11-07,BC 1,30,2,Crabs,NA,4,0.5,SPLITS
1995,1995-11-07,BC 1,30,3,Crabs,NA,4,0.5,SPLITS
1995,1995-11-07,BC 1,30,4,Crabs,NA,4,0.125,SPLITS
1995,1995-11-07,BC 1,30,5,Crabs,NA,4,0.25,SPLITS
1995,1995-11-07,BC 1,30,5,Crabs,NA,4,0.25,SPLITS
1995,1995-11-07,BC 1,30,6,Crabs,NA,4,0.5,SPLITS
1995,1995-11-07,BC 1,30,7,Crabs,46,4,1,SPLITS
1995,1995-11-07,BC 1,30,8,Crabs,NA,4,1,SPLITS
1995,1995-11-07,BC 1,30,9,Crabs,NA,4,0.5,SPLITS
1995,1995-11-07,BC 1,30,9,Crabs,NA,4,0.5,SPLITS
1995,1995-11-07,BC 1,30,10,Crabs,NA,4,0.5,SPLITS
1996,1996-11-07,BC 1,10,1,Crabs,NA,4,0.0625,SPLITS
1996,1996-11-07,BC 1,10,2,Crabs,NA,4,0.00390625,SPLITS
1996,1996-11-07,BC 1,10,3,Crabs,NA,4,0.0625,SPLITS
1996,1996-11-07,BC 1,10,4,Crabs,NA,4,0.0625,SPLITS
1996,1996-11-07,BC 1,10,5,Crabs,NA,4,0.03125,SPLITS
1996,1996-11-07,BC 1,10,6,Crabs,NA,4,0.0625,SPLITS
1996,1996-11-07,BC 1,10,7,Crabs,NA,4,0.03125,SPLITS
1996,1996-11-07,BC 1,10,8,Crabs,NA,4,0.0625,SPLITS
1996,1996-11-07,BC 1,10,9,Crabs,NA,4,0.03125,SPLITS
1996,1996-11-07,BC 1,10,10,Crabs,NA,4,0.03125,SPLITS
1996,1996-11-07,BC 1,20,1,Crabs,NA,4,0.25,SPLITS
1996,1996-11-07,BC 1,20,2,Crabs,NA,4,0.5,SPLITS
1996,1996-11-07,BC 1,20,3,Crabs,64,4,0.0625,SPLITS
1996,1996-11-07,BC 1,20,4,Crabs,NA,4,0.5,SPLITS
1996,1996-11-07,BC 1,20,5,Crabs,NA,4,0.125,SPLITS
1996,1996-11-07,BC 1,20,6,Crabs,NA,4,0.25,SPLITS
1996,1996-11-07,BC 1,20,7,Crabs,NA,4,0.125,SPLITS
1996,1996-11-07,BC 1,20,8,Crabs,NA,4,1,SPLITS
1996,1996-11-07,BC 1,20,9,Crabs,NA,4,0.0625,SPLITS
1996,1996-11-07,BC 1,20,10,Crabs,NA,4,0.03125,SPLITS
1996,1996-11-07,BC 1,30,1,Crabs,NA,4,0.0625,SPLITS
1996,1996-11-07,BC 1,30,2,Crabs,19,4,0.5,SPLITS
1996,1996-11-07,BC 1,30,3,Crabs,NA,4,0.0625,SPLITS
1996,1996-11-07,BC 1,30,4,Crabs,NA,4,0.0625,SPLITS
1996,1996-11-07,BC 1,30,5,Crabs,NA,4,0.25,SPLITS
1996,1996-11-07,BC 1,30,6,Crabs,NA,4,0.5,SPLITS
1996,1996-11-07,BC 1,30,7,Crabs,37,4,0.5,SPLITS
1996,1996-11-07,BC 1,30,8,Crabs,NA,4,1,SPLITS
1996,1996-11-07,BC 1,30,9,Crabs,NA,4,1,SPLITS
1996,1996-11-07,BC 1,30,10,Crabs,41,4,0.5,SPLITS
1996,1996-11-07,BC 1,30,10,Crabs,35,4,0.5,SPLITS
1996,1996-11-12,Twin W,10,1,Crabs,NA,4,0.0625,SPLITS
1996,1996-11-12,Twin W,10,2,Crabs,NA,4,0.0078125,SPLITS
1996,1996-11-12,Twin W,10,3,Crabs,NA,4,0.0625,SPLITS
1996,1996-11-12,Twin W,10,4,Crabs,NA,4,0.03125,SPLITS
1996,1996-11-12,Twin W,10,5,Crabs,NA,4,0.03125,SPLITS
1996,1996-11-12,Twin W,10,6,Crabs,NA,4,0.03125,SPLITS
1996,1996-11-12,Twin W,10,7,Crabs,NA,4,0.0078125,SPLITS
1996,1996-11-12,Twin W,10,8,Crabs,NA,4,0.0625,SPLITS
1996,1996-11-12,Twin W,10,9,Crabs,NA,4,0.0625,SPLITS
1996,1996-11-12,Twin W,10,10,Crabs,NA,4,0.0078125,SPLITS
1996,1996-11-12,Twin W,20,1,Crabs,24,4,1,SPLITS
1996,1996-11-12,Twin W,20,2,Crabs,17,4,0.0625,SPLITS
1996,1996-11-12,Twin W,20,3,Crabs,NA,4,1,SPLITS
1996,1996-11-12,Twin W,20,4,Crabs,NA,4,0.0625,SPLITS
1996,1996-11-12,Twin W,20,5,Crabs,NA,4,0.25,SPLITS
1996,1996-11-12,Twin W,20,6,Crabs,NA,4,0.25,SPLITS
1996,1996-11-12,Twin W,20,7,Crabs,NA,4,0.125,SPLITS
1996,1996-11-12,Twin W,20,8,Crabs,NA,4,1,SPLITS
1996,1996-11-12,Twin W,20,9,Crabs,NA,4,0.5,SPLITS
1996,1996-11-12,Twin W,20,10,Crabs,NA,4,0.25,SPLITS
1996,1996-11-12,Twin W,30,1,Crabs,27,4,0.0625,SPLITS
1996,1996-11-12,Twin W,30,2,Crabs,13,4,0.25,SPLITS
1996,1996-11-12,Twin W,30,3,Crabs,38,4,1,SPLITS
1996,1996-11-12,Twin W,30,4,Crabs,NA,4,1,SPLITS
1996,1996-11-12,Twin W,30,5,Crabs,NA,4,0.125,SPLITS
1996,1996-11-12,Twin W,30,6,Crabs,NA,4,1,SPLITS
1996,1996-11-12,Twin W,30,7,Crabs,NA,4,1,SPLITS
1996,1996-11-12,Twin W,30,8,Crabs,NA,4,0.083333333,SPLITS
1996,1996-11-12,Twin W,30,9,Crabs,24,4,0.25,SPLITS
1996,1996-11-12,Twin W,30,10,Crabs,25,4,0.5,SPLITS
1996,1996-11-13,Diablo,10,1,Crabs,NA,4,0.015625,SPLITS
1996,1996-11-13,Diablo,10,2,Crabs,23,4,0.0625,SPLITS
1996,1996-11-13,Diablo,10,3,Crabs,NA,4,0.015625,SPLITS
1996,1996-11-13,Diablo,10,4,Crabs,NA,4,0.0078125,SPLITS
1996,1996-11-13,Diablo,10,5,Crabs,NA,4,0.015625,SPLITS
1996,1996-11-13,Diablo,10,6,Crabs,NA,4,0.03125,SPLITS
1996,1996-11-13,Diablo,10,7,Crabs,NA,4,0.03125,SPLITS
1996,1996-11-13,Diablo,10,8,Crabs,53,4,0.03125,SPLITS
1996,1996-11-13,Diablo,10,9,Crabs,NA,4,0.03125,SPLITS
1996,1996-11-13,Diablo,10,10,Crabs,NA,4,0.015625,SPLITS
1996,1996-11-13,Diablo,20,1,Crabs,42,4,0.125,SPLITS
1996,1996-11-13,Diablo,20,2,Crabs,NA,4,0.03125,SPLITS
1996,1996-11-13,Diablo,20,3,Crabs,NA,4,0.015625,SPLITS
1996,1996-11-13,Diablo,20,4,Crabs,NA,4,0.25,SPLITS
1996,1996-11-13,Diablo,20,5,Crabs,NA,4,0.25,SPLITS
1996,1996-11-13,Diablo,20,6,Crabs,NA,4,0.015625,SPLITS
1996,1996-11-13,Diablo,20,7,Crabs,NA,4,0.03125,SPLITS
1996,1996-11-13,Diablo,20,8,Crabs,NA,4,0.015625,SPLITS
1996,1996-11-13,Diablo,20,9,Crabs,NA,4,0.015625,SPLITS
1996,1996-11-13,Diablo,20,10,Crabs,35,4,0.03125,SPLITS
1996,1996-11-13,Diablo,30,1,Crabs,30,4,0.25,SPLITS
1996,1996-11-13,Diablo,30,2,Crabs,NA,4,0.25,SPLITS
1996,1996-11-13,Diablo,30,3,Crabs,NA,4,0.25,SPLITS
1996,1996-11-13,Diablo,30,4,Crabs,NA,4,0.125,SPLITS
1996,1996-11-13,Diablo,30,5,Crabs,NA,4,0.5,SPLITS
1996,1996-11-13,Diablo,30,6,Crabs,NA,4,0.03125,SPLITS
1996,1996-11-13,Diablo,30,7,Crabs,NA,4,0.0625,SPLITS
1996,1996-11-13,Diablo,30,8,Crabs,NA,4,0.0625,SPLITS
1996,1996-11-13,Diablo,30,9,Crabs,NA,4,0.0625,SPLITS
1996,1996-11-13,Diablo,30,10,Crabs,NA,4,0.125,SPLITS
1997,1997-10-29,BC 1,10,1,Crabs,NA,4,0.0625,SPLITS
1997,1997-10-29,BC 1,10,2,Crabs,NA,4,0.5,SPLITS
1997,1997-10-29,BC 1,10,3,Crabs,NA,4,0.125,SPLITS
1997,1997-10-29,BC 1,10,4,Crabs,NA,4,0.125,SPLITS
1997,1997-10-29,BC 1,10,5,Crabs,NA,4,0.03125,SPLITS
1997,1997-10-29,BC 1,10,6,Crabs,NA,4,0.0625,SPLITS
1997,1997-10-29,BC 1,10,7,Crabs,NA,4,0.0625,SPLITS
1997,1997-10-29,BC 1,10,8,Crabs,NA,4,0.0625,SPLITS
1997,1997-10-29,BC 1,10,9,Crabs,NA,4,0.125,SPLITS
1997,1997-10-29,BC 1,10,10,Crabs,51,4,0.0625,SPLITS
1997,1997-10-29,BC 1,20,1,Crabs,78,4,0.5,SPLITS
1997,1997-10-29,BC 1,20,2,Crabs,NA,4,0.5,SPLITS
1997,1997-10-29,BC 1,20,3,Crabs,NA,4,0.125,SPLITS
1997,1997-10-29,BC 1,20,4,Crabs,NA,4,1,SPLITS
1997,1997-10-29,BC 1,20,5,Crabs,NA,4,0.0625,SPLITS
1997,1997-10-29,BC 1,20,6,Crabs,NA,4,0.5,SPLITS
1997,1997-10-29,BC 1,20,7,Crabs,NA,4,0.5,SPLITS
1997,1997-10-29,BC 1,20,8,Crabs,NA,4,0.25,SPLITS
